id,x,z0,z1,z2,z3
1,5.805805805805807,-2.0804721413728107,4.633220006187249,-2.470243497616638,5.163557757063499
1,5.9059059059059065,7.699522181776812,4.769202333103332,-1.6568907480288018,6.371026658481848
3,6.006006006006007,3.064686260243004,4.905855365357403,-9.6599389114479,5.476975556605279
1,6.1061061061061075,0.7013272265660673,5.043103151504661,-2.557577703659069,6.1630342057863094
3,6.2062062062062076,14.421353780433519,5.180869122177058,-1.6365527668436048,5.568182676271792
2,6.306306306306308,11.627576907768129,5.319076120109592,2.239537270304978,6.452776345671826
3,6.406406406406408,-2.2977972293171245,5.4576464304316215,9.362893171245426,6.58244533277262
0,6.506506506506508,3.710655356237172,5.596501811212841,0.6862623538427127,5.8410864388595565
1,6.606606606606608,14.321914941461268,5.735563524253387,-0.3682872042802457,5.0044109712214775
1,6.706706706706708,7.056056207106246,5.874752366107473,0.3110283185543535,6.97101031623397
1,6.806806806806808,1.3447699954142802,6.013988699329926,-0.8268247028415376,6.9402603912166345
2,6.906906906906907,6.738585250848906,6.1531924839348076,-0.23581798628330775,5.973573830369258
3,7.007007007007007,-5.7185175698860995,6.2922833090553425,-2.8181895824792003,6.673674644713955
1,7.107107107107107,-7.946826033671058,6.431180424794168,5.831564624793137,9.081884260808836
1,7.207207207207206,19.90040340402423,6.569802774252987,0.8459320147667376,8.088056991868486
2,7.307307307307307,1.101669595268841,6.708069025730523,6.557082705541103,7.8283184761082065
3,7.407407407407407,-1.912060666009228,6.845897605077659,2.5646403731856333,9.359535643539369
1,7.5075075075075075,12.09625626273887,6.983206728198607,9.254791033875382,6.963577182802237
2,7.607607607607608,9.13967211283641,7.119914433686821,-7.009814898306787,7.640828194300973
2,7.7077077077077085,-8.387016531613902,7.2559386155843795,-3.8450858556683283,7.944721500514616
3,7.8078078078078095,20.721283628035142,7.391197056253496,-17.515278558073206,7.184376241040822
0,7.9079079079079095,7.9029135399583055,7.525607459348746,0.5487471225384508,7.170423461383117
0,8.008008008008009,6.572050162618803,7.6590874828785624,-1.108964855621411,8.835110323837222
1,8.108108108108109,10.926558983175898,7.791554772344542,-3.531119386505614,6.246883673036437
0,8.208208208208209,3.5409523148805637,7.922926993947026,-3.893129312245599,8.962381016429678
2,8.308308308308309,9.566513103602928,8.053121867845428,-1.5354238186260047,10.063644911852547
0,8.408408408408409,7.955502346518863,8.182057201461665,0.5956311216938676,6.170575152977217
1,8.508508508508509,21.741522445982493,8.309650922815214,0.7509247691183347,7.4703566168323405
1,8.608608608608609,2.011983064574289,8.435821113877992,3.2590242427498284,8.583292599384066
0,8.70870870870871,11.549043748449455,8.5604860439376,1.9631356980496428,9.325924689035064
1,8.808808808808811,-4.683968182242023,8.683564202957122,0.04378751825327449,10.018409917655571
0,8.908908908908911,3.2812942695629714,8.804974334919896,1.3331428477636662,8.667089136725219
1,9.00900900900901,25.758654355125227,8.924635471147559,-0.8145147133580684,11.30495982655053
0,9.10910910910911,2.4382162686884614,9.042466963579674,4.959077616550852,9.312749564954565
1,9.209209209209211,5.000289647679088,9.158388518003283,-1.1505644166314724,9.532139636155636
2,9.309309309309311,10.041024507796008,9.272320227220687,6.559636241009263,9.299541832241546
0,9.40940940940941,11.768628568975814,9.384182604143847,1.3336050206320902,9.59841839911403
3,9.50950950950951,-4.590272037580146,9.493896614803656,-3.771762812855617,11.34595629875981
3,9.60960960960961,11.316715638257973,9.601383711262528,-5.8294025303069885,9.017156009052307
0,9.709709709709712,8.21134137224421,9.706565864418707,1.4038511281344874,10.642943329762847
1,9.809809809809812,11.360598743439768,9.809365596690574,14.043789346266498,9.006102354693226
0,9.90990990990991,5.936388549133789,9.909706014569547,1.49528366042783,10.337566547754172
0,10.01001001001001,-5.912532028853889,10.007510841029942,-10.078929972833832,9.695544807102241
3,10.110110110110108,12.850440657967624,10.10270444778432,2.189837039601408,10.51362000046423
3,10.210210210210212,16.772510579446536,10.195211887372851,-1.927962469411157,11.377031212129078
0,10.31031031031031,0.8534253240730401,10.284958925075335,4.929761358896512,9.482081090238824
3,10.41041041041041,15.86078198296876,10.371872070634412,-4.220718066463276,12.199668112203705
2,10.51051051051051,16.786189205974104,10.45587860977872,2.2039071969630077,10.752668536244995
3,10.610610610610609,1.739322639289881,10.536906635534702,4.75824433411614,9.826654588679352
0,10.710710710710712,15.763908475557866,10.614885079315858,-0.04656080948328452,11.409596532318544
3,10.810810810810812,4.216963513845892,10.689743741778267,-3.0603073881177516,11.143732947327356
0,10.910910910910912,20.240564219584318,10.761413323431356,11.765063063003035,10.129533883741235
2,11.011011011011012,25.177361480425425,10.829825454992832,-4.944784757963936,9.810071239871322
0,11.111111111111114,16.074419160883654,10.89491272747688,-6.16220035794738,12.138406918703652
0,11.211211211211214,-1.053163499911301,10.956608722004711,9.66837461710791,10.136630145918401
0,11.31131131131131,-7.5815913821918395,11.014848039326736,8.246741619176866,10.238707262659084
2,11.411411411411411,-18.702929115945512,11.069566329045612,-4.894941460272706,11.491538727395255
2,11.511511511511511,5.540917611821032,11.120700318529522,2.027676987320924,11.354260324249935
2,11.611611611611615,13.92462098010573,11.168187841505224,-0.046317438975833784,11.765026833826756
3,11.711711711711711,-2.270549533884312,11.211967866320348,-2.441221959494337,13.588568056686412
3,11.811811811811811,5.625400121709614,11.251980523864693,-0.7660455859470533,10.98513711971804
1,11.911911911911911,6.334972605849577,11.288167135140188,3.119579394418949,12.334635332731185
3,12.012012012012011,18.34402869416945,11.320470238469449,-3.000866917249964,11.563909452804301
3,12.112112112112115,30.15851069309472,11.348833616332849,5.947570023465005,12.99937483095402
3,12.212212212212211,-4.8612696613321855,11.373202321824243,-6.974337875185532,10.892639339950366
0,12.312312312312311,9.311517974588256,11.393522704715464,11.586191931976009,13.068477482294142
3,12.412412412412412,8.064413692175673,11.409742437119961,7.91311454128728,13.773070067089188
1,12.512512512512512,8.648561939097714,11.421810538745966,-10.487659127660157,13.060932693044956
0,12.612612612612612,5.0633694804947185,11.429677401729787,0.5859026073015366,11.999078648117678
2,12.712712712712715,12.434698108814164,11.433294815039835,0.14305659836973442,14.256433620513027
0,12.812812812812815,6.7642977806740845,11.432615988442295,19.607497880845663,13.188831259797132
0,12.912912912912915,5.460808133291799,11.427595576019261,8.659948247942197,14.389238743295774
0,13.013013013013015,-11.66088330759099,11.418189699230512,9.326546481460381,11.663220535912325
1,13.113113113113116,15.817355646487176,11.404355969510107,2.057300403300029,13.41109805675919
0,13.213213213213216,13.12775823573841,11.386053510389116,-1.2233058611124128,11.514114746610856
0,13.313313313313316,-5.506909872680872,11.363242979136063,4.517369264845175,13.45096841842078
1,13.413413413413416,25.90065658025745,11.335886587906668,-5.816314290277422,12.570463714697931
1,13.513513513513516,11.389307124829056,11.303948124394728,8.929004339494016,13.682693569757438
1,13.613613613613616,32.72977969297445,11.267392971976035,10.225984339503713,12.126043570521238
3,13.713713713713716,1.3006086469869302,11.226188129337537,-16.479612052978265,14.247326195949515
2,13.813813813813814,7.772764260039454,11.180302229583841,-4.4140394909352825,13.975700073757196
3,13.913913913913914,7.022526706751293,11.12970555881372,13.075340866977786,13.126172524388625
3,14.014014014014014,-36.12050920209136,11.074370074158962,0.5322164361985499,15.113787820495308
3,14.114114114114114,-11.000568530407596,11.014269421278524,0.34134329981445904,15.261576370080016
3,14.214214214214214,24.024458835257484,10.949378951300774,-4.152532850113137,15.266892268382284
3,14.314314314314315,33.384457069749466,10.879675737207025,1.7796941119523864,15.216520911369171
2,14.414414414414413,20.209477203283146,10.805138589649546,3.977948723426082,14.424763326157878
1,14.514514514514515,8.816741176210906,10.72574807219758,1.1460736642533718,14.51269880413449
1,14.614614614614615,32.022431957267074,10.641486516004893,-2.4918557248849726,15.038577696025241
0,14.714714714714715,20.065740314693308,10.552338033892774,-0.9565336995463344,14.904886819912337
1,14.814814814814815,20.51260013985034,10.458288533842381,-12.701905183761056,15.221441768310793
3,14.914914914914913,21.40009550570822,10.359325731890689,6.625871730843733,12.616936305092272
0,15.015015015015015,-8.456220021797213,10.255439164424297,-0.03858572467237493,14.767270454113214
1,15.115115115115115,-9.148268019671914,10.146620199865787,0.6975421607776261,14.85281789565744
1,15.215215215215215,-14.103204901009235,10.032862049747212,12.279306897519545,13.16267733682117
3,15.315315315315313,14.825525486960151,9.914159779165807,1.7936916180544762,15.442161973168455
0,15.415415415415413,23.496098278171658,9.790510316616936,-0.7717238873277492,15.406868820440431
1,15.515515515515515,10.889945759425773,9.661912463199666,5.018345302464723,13.733868905237248
2,15.615615615615615,19.76668993222885,9.52836690119044,-0.9074376882872148,14.80069295043787
0,15.715715715715715,20.86187265670753,9.389876201980657,3.767202574113433,16.129062248588813
3,15.815815815815814,5.011444433002048,9.246444833374,10.064209070031225,16.808464158904098
1,15.915915915915914,-1.2451589121892541,9.098079166239666,8.444483417764571,15.353061770765134
1,16.016016016016017,1.6296150196307728,8.944787480517887,-5.526857705133669,14.62158913188544
2,16.116116116116117,9.583047446616652,8.786579970574188,-7.560239853002241,15.412719246918854
1,16.216216216216218,-17.46797365098115,8.623468749899242,0.4189957864821068,16.09280161583731
3,16.316316316316318,3.694355979033847,8.455467855151165,3.483739892665331,16.809319249416106
1,16.416416416416418,35.52680497579456,8.2825932495375,2.9906061111619016,14.497323718806411
0,16.516516516516518,-20.73150659221381,8.10486282553424,1.4813065242531007,17.311175137302396
0,16.616616616616618,1.585053437736077,7.922296406939512,-4.105891586951561,18.19153272708265
3,16.716716716716718,0.4619654747233986,7.734915750259625,0.4600220158132551,16.46614410156355
2,16.816816816816818,10.656752967330243,7.542744545425669,0.6652832651841896,16.901899099244833
3,16.916916916916918,-6.073955522144913,7.345808415838731,-1.2432682569063322,15.608078751315668
2,17.017017017017018,-11.281885078934211,7.144134917742325,7.8670481708487925,17.37808787339734
0,17.117117117117118,14.310970515653976,6.937753538920549,9.570324448251725,14.80089131776032
3,17.217217217217218,-8.982024712031404,6.726695696721016,0.15184711938697856,18.957754086725487
3,17.317317317317322,15.239033546067095,6.510994735401544,2.566608722833128,18.177554693916434
3,17.41741741741742,30.803233331735452,6.290685922800014,3.019889761781697,18.95158286136586
3,17.51751751751752,25.60926791799625,6.065806446326814,18.890761081609718,16.699803752687238
2,17.617617617617622,-1.7191851459989105,5.836395408279802,9.370954046359783,17.00435507178662
1,17.71771771771772,3.00743339696884,5.602493820481627,5.343966764109528,16.923142259381894
3,17.817817817817822,-14.055494130447716,5.364144598239706,-11.634251704488275,16.634323562010643
1,17.917917917917922,-36.62043974257807,5.12139255362918,6.7920908380634275,18.664768022458734
0,18.01801801801802,-8.868081106822174,4.874284388099615,-3.2350248868493017,18.306453377420343
2,18.118118118118122,6.4649896143491175,4.622868684406222,-2.9894713805523554,18.459109900288254
0,18.21821821821822,-5.656964857768551,4.367195897866748,18.807517040382567,17.574995998665152
3,18.31831831831832,-6.263981818667751,4.107318346945251,-1.126088046940607,18.755366896346818
0,18.418418418418423,0.4446425679906008,3.8432902031644263,-0.17787265656447046,19.772458786535516
3,18.51851851851852,30.553275566958558,3.575167480348091,2.8081908295180025,18.48087534653687
3,18.618618618618623,-17.49060285782417,3.303008023195957,8.221837852098224,19.446163086609626
2,18.71871871871872,1.1046085518834612,3.0268714951926743,23.930202175038715,18.60899212986029
0,18.81881881881882,13.761138792958635,2.7468193658537743,2.2586056152707474,18.662876741368674
1,18.918918918918923,11.419474882316456,2.4629148973109944,-11.917875077483638,19.16416985059196
0,19.01901901901902,6.233637001843556,2.175223130239931,-0.08303023595696328,19.137731266304364
0,19.119119119119123,26.84782391312521,1.8838108691329567,-5.991154025062075,18.747061996979912
2,19.21921921921922,16.270323419019384,1.5887466669208634,-7.480248000926764,19.707975081357567
1,19.31931931931932,-7.71673749005771,1.2901008089465948,-7.729683538259952,19.003241814604774
0,19.419419419419423,13.181060809794904,0.9879452962948388,0.44840106809719416,17.835842055591108
1,19.51951951951952,3.203062805671851,0.6823538284814559,7.168897060485683,19.01543897340974
2,19.619619619619623,-17.65069686905905,0.3734017855067601,-0.2426098968001021,19.28465653343829
1,19.71971971971972,16.602225269819638,0.061166209277190235,-1.0033678541694002,19.945485782559377
3,19.81981981981982,7.164580992776678,0.2542742156001924,7.882451238947562,16.940718552939437
1,19.919919919919924,17.77991323965844,0.5728391816454905,-7.530049161968273,20.12238292984235
1,20.02002002002002,-9.259317240510438,0.8944467789511842,-23.61532968573333,21.200598282387787
0,20.12012012012012,19.278169436600805,1.2190135162393911,3.672003740298918,21.03389220857849
0,20.220220220220217,-7.780535405518197,1.5464543425259034,-21.78894981767464,19.805819911421768
3,20.32032032032032,-4.088112950562666,1.876682669385272,28.183940789441067,19.387058396938983
1,20.420420420420424,20.25188593926281,2.2096103938112606,6.428351490908171,21.550910272721364
2,20.52052052052052,-10.990431701414671,2.5451479216664725,16.115294502251178,21.32671040851401
0,20.62062062062062,23.657539139784884,2.883204191715041,3.8496901108470114,21.425309553794943
1,20.720720720720717,10.734588796907236,3.2236867002318785,17.358755425071685,20.400941484228944
3,20.82082082082082,-22.93356536087025,3.5665015261819826,-1.446517418051444,19.993118765030637
2,20.920920920920924,-5.7536658584556015,3.9115533569628016,-0.9401021114624344,21.136133943019644
2,21.02102102102102,-17.070570481574276,4.258745514702785,-13.18892466110176,20.21826002055928
0,21.12112112112112,-25.109091916860407,4.607979983108804,-0.5614659599373872,20.330951719296685
1,21.221221221221217,-40.892173950704546,4.959157434855196,-7.615792111417942,21.67757609998319
0,21.32132132132132,-12.576938142420351,5.31217725950662,5.4465932623421764,20.64846128384521
1,21.421421421421424,-7.750487653155401,5.6669375919671845,-0.6929844739205832,22.271661859997398
0,21.521521521521525,-18.607563740736413,6.023335341447622,-10.671340692907565,20.140207091590106
3,21.621621621621625,-24.65807147794209,6.381266220942728,-0.9365217807252084,21.731774671161567
2,21.721721721721725,-23.696015084387184,6.740624777210374,21.03967650181772,20.770447735821524
3,21.821821821821825,-7.86118876347334,7.10130442124376,-0.2833677821949376,22.09707833584116
2,21.921921921921925,7.732395238941617,7.4631974592283274,2.4464726948114235,21.971139164993325
3,22.022022022022025,-0.4733565696411599,7.826195123974304,3.052261311717358,23.34560595523553
3,22.122122122122125,2.20418624442647,8.190187606815947,-1.1242216064061197,22.193594138285288
0,22.22222222222223,-31.019104484824943,8.555064089968297,-2.4274715397713966,21.37033308660317
2,22.322322322322325,-5.089469529993306,8.920712779332137,3.3749779333400363,23.556378326708288
3,22.42242242242243,1.9561977937897748,9.287020937737514,-27.63167986105152,22.299213015479804
0,22.522522522522525,-23.32380057375873,9.653874918616301,-12.207350586560375,21.03039606745086
1,22.62262262262262,-13.686915743027926,10.021160200093814,-12.244435761114467,21.466480084989435
0,22.722722722722725,-30.611026388587717,10.388761419489693,-14.856544251051107,24.07586640463708
1,22.822822822822822,-10.748192292068033,10.756562408217714,26.012366839227877,23.8337755421868
3,22.922922922922925,-25.00154795528034,11.124446227074372,1.6743657814854267,23.980234273208318
0,23.023023023023022,9.655234845540766,11.492295201905732,1.7104543611779577,25.19997505907619
1,23.12312312312313,-25.104122736807042,11.859990959642081,14.196578909913304,20.954827574075146
3,23.22322322322323,23.270568854839425,12.227414464689536,-15.806543019039385,22.683215788620423
3,23.323323323323326,-17.924484476732033,12.594446055667868,-7.6836464420762205,24.69859207639081
0,23.423423423423422,24.59631197273505,12.960965482483466,6.347404390206883,23.73993816295185
0,23.52352352352353,-21.73998863480723,13.326851943726446,21.58766107857292,23.747000219330467
0,23.623623623623622,24.495646271865247,13.691984124380605,-1.0507840441469642,23.208398522117058
1,23.72372372372373,10.404545351248837,14.056240233834775,18.801577963384517,24.343107339236603
2,23.823823823823822,28.365981640980774,14.419498044184266,-14.21333049321646,24.39840832209254
2,23.92392392392393,-22.62444634672441,14.781634928810707,-5.89041354938633,22.79529438281908
0,24.024024024024023,-26.113258391463734,15.142527901228563,1.7856268151029318,24.24346870867289
2,24.12412412412413,-38.47106091822589,15.502053654186534,13.05318036561668,25.498961545740524
1,24.22422422422423,-8.537019597406506,15.8600885990119,-6.691148415194489,23.83536175397797
2,24.324324324324326,11.122105104894926,16.216508905185822,30.92874268698571,23.85070065230165
0,24.424424424424423,14.54671717531696,16.571190540137415,-4.437303556394057,23.706443619178987
0,24.52452452452453,-28.43873560657121,16.924009309244404,-20.243511167408084,25.16455726298961
2,24.62462462462463,-28.50587223827516,17.274840896028007,-24.224100732795577,24.592536020054602
2,24.72472472472473,-51.721045610867,17.623560902529718,0.9124673893186904,24.68640777434725
2,24.82482482482483,-7.695643523736683,17.970044889857487,7.468204937415657,24.45277406554855
3,24.92492492492493,-22.716201569216608,18.314168418888567,-21.538369756088496,23.6659830419532
0,25.02502502502503,-13.616392597355805,18.655807091116646,-4.088800655536464,26.319629295643693
0,25.125125125125127,-70.86143619966222,18.994836589630406,-9.4847572038037,24.69964212540605
2,25.22522522522523,-34.389306182198624,19.33113272021063,3.248663100624643,25.526401168231363
2,25.325325325325327,-22.613458521312303,19.664571452533227,15.494257006773136,24.768267162370798
0,25.42542542542543,-43.172561719566744,19.995028961465028,0.20438417928871735,26.685395182471773
0,25.52552552552553,-13.451350203798617,20.322381668439625,10.122043386542996,25.19467320616093
1,25.62562562562563,-25.72230230189065,20.64650628289989,0.4229149247995993,26.074787065649463
2,25.72572572572573,-15.38447022975955,20.96727984379452,-16.60753181830657,26.06183053465363
1,25.82582582582583,-6.0840098449698425,21.284579761115154,2.9034155452674435,26.06638742704711
0,25.92592592592593,-8.999307732314637,21.598283857460963,46.6993478002761,26.647578501475753
3,26.02602602602603,-11.709009315988428,21.908270409617632,45.191122502236716,27.080794035397105
3,26.126126126126128,-63.36131669787336,22.214418190137486,3.6489161439314644,25.0893821092601
0,26.22622622622623,-13.837826953629964,22.51660650890725,9.463527257469,26.5683645628734
1,26.326326326326328,-7.480442457115054,22.814715254690483,-15.549448885265946,24.93987750433332
1,26.42642642642643,-21.622290060769657,23.108624936631195,-31.88428455622933,28.031928559847174
0,26.52652652652653,-50.880462061937145,23.39821672570529,-35.513422808490006,27.01726538702343
1,26.62662662662663,-5.675838592293173,23.68337249610665,4.186326372457522,24.02095630454484
1,26.72672672672673,-30.07652349734141,23.963974866554302,-0.5791522150653988,28.00691478835943
0,26.82682682682683,-58.984002595912244,24.239907241507424,-32.751523648025135,27.161017739076385
2,26.926926926926928,13.462585170482154,24.511053852274948,-32.443690686973675,27.12341232145547
2,27.02702702702703,-46.198246674903096,24.777299798006034,13.058858780252645,26.95757251019907
0,27.127127127127128,-38.36213738035073,25.03853108654859,18.622118252550766,28.02468204173482
1,27.22722722722723,-25.53099164307555,25.294634675161944,-4.236499009022442,26.915213037245675
3,27.32732732732733,-18.987347415102786,25.545498511070786,1.3067112989628669,25.837402503655873
1,27.427427427427432,3.4659233829065634,25.791011571846862,-0.21031032017258589,26.48939143440217
3,27.527527527527532,-25.115283759621917,26.031063905605173,11.219379224538882,25.7238535521669
2,27.62762762762763,-80.27333334173359,26.265546671001374,-22.170561708153173,28.781221396077896
3,27.727727727727732,2.0214110151911697,26.49435217701741,-7.519698612423731,28.346227388613375
2,27.82782782782783,-23.558067876973716,26.717373922521745,-0.09607173543198304,29.789175628548065
1,27.92792792792793,-4.434190185762667,26.93450663559152,2.4663868231549224,28.364433123679305
2,28.02802802802803,-50.6511633232079,27.145646312583214,27.806374030073442,29.45777651199728
2,28.12812812812813,-21.67517444249978,27.350690256938858,23.182306175503303,27.030431011787485
1,28.22822822822823,-68.76862571091876,27.54953711771497,-17.045747077266203,27.827227559651718
2,28.32832832832833,-44.067728255207214,27.74208692782085,40.34689034122891,28.237282734109968
1,28.42842842842843,-12.47662271429291,27.92824114195384,16.521144710676992,27.40515948043216
3,28.528528528528533,-80.47814221816725,28.107902674218412,-4.8281966084493115,28.40922623146156
2,28.62862862862863,-23.302949345523327,28.28097593541641,-10.870702205090382,29.648430020541678
0,28.72872872872873,-18.71641308905106,28.447366869995907,17.399068305223693,29.81279134294844
3,28.828828828828826,19.27472394853564,28.606982992645758,17.34053155841878,30.022556977040463
1,28.92892892892893,-46.999199050856326,28.75973342452377,-13.916454256728688,28.658989517154357
2,29.02902902902903,-12.741382938585524,28.905528929105696,-11.489263126650094,29.74806991641157
3,29.12912912912913,15.79922039748926,29.044281947642805,-1.5203049005643638,29.280462231530443
1,29.22922922922923,-6.915268921854088,29.175906634215945,-24.99519354823914,28.79479718613211
2,29.32932932932933,12.235240065832178,29.300318890373678,21.198370468895156,28.113976013619933
3,29.42942942942943,-22.71833934944779,29.41743639934268,-56.799050019085605,29.423960222980266
1,29.529529529529533,-20.865962397592945,29.527178659798228,11.856185874006036,29.042793216649358
2,29.62962962962963,-47.84320014181559,29.62946701918316,8.217945143105915,27.91467579684673
3,29.72972972972973,-9.780368781498305,29.724224706563426,-0.105583368776015,28.207622369208146
2,29.829829829829826,-15.763288682205859,29.811376865008665,4.034186113356402,31.248819518082428
3,29.92992992992993,-35.448921033014216,29.89085058348633,6.354409083834232,28.149747863345297
2,30.030030030030037,-40.786858702544755,29.96257492825795,-31.951487827978468,30.018693306239523
0,30.13013013013013,-59.39295459779498,30.02648097376639,0.449700918356077,30.100710465433153
3,30.230230230230237,-19.77921037437516,30.082501833002816,-11.116086726145987,30.818981882774338
1,30.33033033033033,-31.800634508768997,30.13057268734265,7.089670725257993,31.840170204205226
3,30.43043043043043,-51.65238364025146,30.17063081583938,-16.789540482386712,29.6129291556433
2,30.53053053053053,-29.697802136468106,30.202615623965823,-5.667531242312768,30.066167068392872
3,30.630630630630638,8.564077940610552,30.226468671792013,6.882067768793481,31.764478341050445
0,30.73073073073073,-94.58226642847174,30.242133701589605,9.296506252846092,31.46152151103062
0,30.830830830830838,-91.30912089251319,30.24955666485224,-24.669575234354983,29.899957482283945
2,30.93093093093093,-74.68871932367458,30.248685748722053,-7.791832824677059,30.220142175247478
3,31.031031031031038,-24.30617480819696,30.239471401812235,-4.061372401032721,31.079031221876022
2,31.13113113113113,-63.531753438299845,30.22186635941587,-9.97190258129874,29.55711462753366
3,31.231231231231238,-30.937190590090605,30.19582566809157,24.330503711522574,29.88539773157493
0,31.33133133133133,2.893803608702409,30.161306709616323,-50.1104027860909,31.632141786914808
3,31.43143143143143,-57.36522652053358,30.118269224296387,1.2333866844310162,31.333435514382874
2,31.53153153153153,-43.03327734293589,30.066675333627163,-21.93619964915927,30.643140267547988
1,31.631631631631638,6.103577120797496,30.006489562292966,-2.7235253405103648,30.054440020744124
